"","V1","Home","HomeStartingPitcher","HomeStartingPlayer_1","HomeStartingPlayer_2","HomeStartingPlayer_3","HomeStartingPlayer_4","HomeStartingPlayer_5","HomeStartingPlayer_6","HomeStartingPlayer_7","HomeStartingPlayer_8","HomeStartingPlayer_9","Visitor","VisitorStartingPitcher","VisitorStartingPlayer_1","VisitorStartingPlayer_2","VisitorStartingPlayer_3","VisitorStartingPlayer_4","VisitorStartingPlayer_5","VisitorStartingPlayer_6","VisitorStartingPlayer_7","VisitorStartingPlayer_8","VisitorStartingPlayer_9","homeWin","HomeStartingPitcher_G","HomeStartingPitcher_GD","HomeStartingPitcher_CG","HomeStartingPitcher_SHO","HomeStartingPitcher_SV","HomeStartingPitcher_IPouts","HomeStartingPitcher_H","HomeStartingPitcher_ERA","HomeStartingPitcher_BB","HomeStartingPitcher_HBP","VisitorStartingPitcher_G","VisitorStartingPitcher_GD","VisitorStartingPitcher_CG","VisitorStartingPitcher_SHO","VisitorStartingPitcher_SV","VisitorStartingPitcher_IPouts","VisitorStartingPitcher_H","VisitorStartingPitcher_ERA","VisitorStartingPitcher_BB","VisitorStartingPitcher_HBP"
"1480",1479,"MIL","anderch01","villajo01","gennesc01","braunry02","lucrojo01","nieuwki01","perezhe01","florera02","maldoma01","anderch01","ARI","shiplbr01","segurje01","gosseph01","goldspa01","lambja01","weeksri01","tomasya01","gosewtu01","shiplbr01","bournmi01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",1480,"SFN","peavyja01","spande01","paganan01","parkeja03","poseybu01","crawfbr01","beltbr01","gillaco01","penara02","peavyja01","CIN","desclan01","hamilbi02","cozarza01","vottojo01","bruceja01","duvalad01","phillbr01","suareeu01","barnhtu01","desclan01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",1481,"BAL","tillmch01","jonesad01","kimhy01","machama01","davisch02","trumbma01","schoojo01","wietema01","alvarpe01","hardyjj01","COL","bettich01","blackch02","lemahdj01","arenano01","gonzaca01","storytr01","dahlda01","reynoma01","descada01","hundlni01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483",1482,"BOS","wrighst01","bettsmo01","pedrodu01","bogaexa01","ortizda01","ramirha01","bradlja02","shawtr01","leonsa01","holtbr01","DET","pelfrmi01","kinslia01","iglesjo01","cabremi01","martivi01","casteni01","uptonju01","avilemi01","saltaja01","collity01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",1483,"CHA","shielja02","eatonad02","anderti01","cabreme01","abreujo02","morneju01","frazito01","shuckja01","navardi01","saladty01","CHN","hendrky01","fowlede01","bryankr01","rizzoan01","zobribe01","russead02","heywaja01","baezja01","montemi01","lasteto01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",1484,"CLE","salazda01","davisra01","kipnija01","lindofr01","napolmi01","santaca01","ramirjo01","uribeju01","almonab01","perezro02","WAS","gonzagi01","turnetr01","harpebr03","murphda08","ramoswi01","werthja01","rendoan01","zimmery01","espinda01","reverbe01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",1485,"HOU","fistedo01","springe01","gonzama01","altuvjo01","correca01","gattiev01","bregmal01","valbulu01","gomezca01","marisja01","NYA","sabatcc01","gardnbr01","ellsbja01","beltrca01","mccanbr01","teixema01","gregodi01","castrst01","headlch01","hicksaa01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",1486,"KCA","geedi01","escobal02","cuthbch01","hosmeer01","moralke01","perezsa02","gordoal01","orlanpa01","eibnebr01","mondera02","ANA","skaggty01","escobyu01","calhoko01","troutmi01","pujolal01","navada01","simmoan01","choiji01","perezca02","giavojo01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",1487,"MIN","santaer01","nunezed02","mauerjo01","sanomi01","doziebr01","keplema01","vargake01","rosared01","suzukku01","buxtoby01","ATL","harrelu01","peterja01","beckhgo01","freemfr01","markani01","garciad01","inciaen01","francje02","pierzaj01","aybarer01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489",1488,"TEX","martini01","profaju01","mazarno01","desmoia01","beltrad01","odorro01","gallojo01","ruary01","morelmi01","chiriro01","OAK","grayso01","crispco01","lowrije01","reddijo01","valenda01","vogtst01","smolija01","alonsyo01","semiema01","healyry01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",1489,"TOR","stromma01","bautijo02","donaljo02","encared01","saundmi01","tulowtr01","martiru01","pillake01","smoakju01","travide01","SDN","cashnan01","jankotr01","myerswi01","kempma01","solarya01","dickeal01","schimry01","ramiral03","wallabr01","norride01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",1490,"LAN","norribu01","utleych01","seageco01","turneju01","gonzaad01","kendrho01","grandya01","tolesan01","pederjo01","norribu01","TBA","archech01","forsylo01","millebr02","longoev01","dickeco01","pearcst01","kiermke01","guyerbr01","mailelu01","archech01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492",1491,"MIA","koehlto01","suzukic01","pradoma01","yelicch01","stantmi03","dietrde01","hechaad01","mathije01","rojasmi02","koehlto01","PHI","eickhje01","hernace02","herreod01","francma02","howarry01","ruppca01","ascheco01","galvifr01","bourjpe01","eickhje01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",1492,"MIL","garzama01","villajo01","perezhe01","braunry02","lucrojo01","cartech02","gennesc01","elmorja01","broxtke01","garzama01","ARI","corbipa01","bournmi01","gosseph01","segurje01","goldspa01","castiwe01","tomasya01","owingch01","drurybr01","corbipa01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",1493,"NYN","syndeno01","reyesjo01","grandcu01","cespeyo01","loneyja01","johnske05","cabreas01","confomi01","riverre01","syndeno01","SLN","martica04","garcigr01","diazal02","piscost01","adamsma01","gyorkje01","molinya01","hazelje01","phamth01","martica04",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495",1494,"NYN","colonba01","lagarju01","cabreas01","cespeyo01","florewi01","walkene01","loneyja01","darnatr01","deazaal01","colonba01","SLN","garcija02","garcigr01","diazal02","hollima01","gyorkje01","phamth01","grichra01","wongko01","rosaral01","garcija02",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",1495,"PIT","liriafr01","jasojo01","polangr01","mccutan01","martest01","kangju01","cervefr01","fraziad01","mercejo03","liriafr01","SEA","hernafe02","omallsh01","gutiefr01","canoro01","cruzne02","leeda02","seageky01","zuninmi01","martile01","hernafe02",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497",1496,"SFN","cainma01","spande01","paganan01","willima08","poseybu01","crawfbr01","beltbr01","greengr01","penara02","cainma01","CIN","reedco01","hamilbi02","cozarza01","vottojo01","bruceja01","duvalad01","phillbr01","suareeu01","cabrera01","reedco01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498",1497,"BAL","bundydy01","jonesad01","kimhy01","machama01","davisch02","trumbma01","schoojo01","wietema01","hardyjj01","reimono01","COL","grayjo02","lemahdj01","dahlda01","arenano01","gonzaca01","storytr01","raburry01","descada01","reynoma01","hundlni01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",1498,"BOS","rodried05","bettsmo01","pedrodu01","bogaexa01","ortizda01","bradlja02","hillaa01","shawtr01","leonsa01","holtbr01","DET","fulmemi01","kinslia01","iglesjo01","cabremi01","martivi01","casteni01","uptonju01","avilemi01","mccanja02","collity01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",1499,"CLE","carraca01","santaca01","kipnija01","lindofr01","napolmi01","ramirjo01","chiselo01","davisra01","naquity01","gimench01","WAS","strasst01","turnetr01","harpebr03","murphda08","ramoswi01","werthja01","rendoan01","zimmery01","espinda01","reverbe01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",1500,"HOU","mcculla02","springe01","gonzama01","altuvjo01","correca01","rasmuco01","tuckepr01","bregmal01","gomezca01","castrja01","NYA","tanakma01","gardnbr01","ellsbja01","beltrca01","mccanbr01","teixema01","gregodi01","castrst01","headlch01","hicksaa01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",1501,"KCA","duffyda01","escobal02","cuthbch01","hosmeer01","moralke01","perezsa02","gordoal01","orlanpa01","mondera02","dysonja01","ANA","shoemma01","escobyu01","calhoko01","troutmi01","pujolal01","marteje01","simmoan01","bandyje01","petitgr01","giavojo01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",1502,"MIN","duffety01","nunezed02","mauerjo01","sanomi01","doziebr01","vargake01","rosared01","grossro01","suzukku01","santada01","ATL","foltymi01","peterja01","beckhgo01","freemfr01","markani01","garciad01","francje02","inciaen01","pierzaj01","aybarer01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",1503,"TEX","darviyu01","deshide02","profaju01","desmoia01","beltrad01","odorro01","ruary01","andruel01","mazarno01","wilsobo02","OAK","manaese01","crispco01","lowrije01","reddijo01","daviskh01","vogtst01","smolija01","alonsyo01","semiema01","healyry01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505",1504,"TOR","dickera01","bautijo02","donaljo02","encared01","uptonbj01","pillake01","travide01","carreez01","barneda01","tholejo01","SDN","perdolu02","jankotr01","myerswi01","kempma01","dickeal01","schimry01","bethach01","ramiral03","wallabr01","rosalad01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506",1505,"CHN","hammeja01","fowlede01","bryankr01","rizzoan01","zobribe01","montemi01","russead02","heywaja01","baezja01","hammeja01","CHA","ranauan01","eatonad02","anderti01","cabreme01","abreujo02","frazito01","shuckja01","navardi01","saladty01","ranauan01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507",1506,"LAN","mccarbr01","kendrho01","seageco01","turneju01","vanslsc01","gonzaad01","tayloch03","pederjo01","ellisaj01","mccarbr01","TBA","moorema02","forsylo01","millebr02","longoev01","dickeco01","souzast01","morrilo01","mailelu01","kiermke01","moorema02",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",1507,"MIA","conlead01","realmjt01","pradoma01","yelicch01","stantmi03","ozunama01","hechaad01","rojasmi02","kellydo01","conlead01","PHI","eflinza01","hernace02","herreod01","francma02","josepto01","ruppca01","goeddty01","feathta01","paredji01","eflinza01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",1508,"MIL","nelsoji02","villajo01","gennesc01","braunry02","lucrojo01","cartech02","nieuwki01","perezhe01","broxtke01","nelsoji02","ARI","bradlar01","bournmi01","gosseph01","segurje01","goldspa01","castiwe01","tomasya01","owingch01","drurybr01","bradlar01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510",1509,"NYN","verrelo01","grandcu01","cabreas01","cespeyo01","loneyja01","walkene01","florewi01","confomi01","darnatr01","verrelo01","SLN","wainwad01","garcigr01","diazal02","piscost01","hollima01","adamsma01","gyorkje01","molinya01","phamth01","wainwad01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",1510,"PIT","colege01","mercejo03","freesda01","mccutan01","martest01","kangju01","cervefr01","rodrise01","harrijo05","colege01","SEA","paxtoja01","aokino01","smithse01","canoro01","seageky01","lindad01","martile01","zuninmi01","omallsh01","paxtoja01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",1511,"SFN","bumgama01","blancgr01","paganan01","willima08","poseybu01","crawfbr01","beltbr01","gillaco01","greengr01","bumgama01","CIN","straida01","hamilbi02","cozarza01","vottojo01","bruceja01","duvalad01","phillbr01","suareeu01","barnhtu01","straida01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513",1512,"ANA","weaveje02","escobyu01","calhoko01","troutmi01","pujolal01","marteje01","simmoan01","bandyje01","petitgr01","giavojo01","BOS","priceda01","bettsmo01","pedrodu01","bogaexa01","ortizda01","ramirha01","bradlja02","shawtr01","leonsa01","holtbr01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",1513,"MIN","gibsoky01","nunezed02","grossro01","mauerjo01","doziebr01","keplema01","rosared01","escobed01","centeju01","buxtoby01","BAL","jimenub01","jonesad01","kimhy01","machama01","davisch02","trumbma01","schoojo01","alvarpe01","hardyjj01","josepca01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",1514,"TEX","hamelco01","deshide02","mazarno01","desmoia01","beltrad01","odorro01","gallojo01","andruel01","morelmi01","chiriro01","KCA","ventuyo01","escobal02","cuthbch01","hosmeer01","moralke01","orlanpa01","gordoal01","eibnebr01","buterdr01","mondera02",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516",1515,"ATL","wislema01","peterja01","darnach01","freemfr01","markani01","garciad01","inciaen01","reckean01","aybarer01","wislema01","PHI","nolaaa01","hernace02","herreod01","francma02","josepto01","altheaa01","ruizca01","galvifr01","ascheco01","nolaaa01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517",1516,"CHN","lackejo01","fowlede01","bryankr01","rizzoan01","zobribe01","contrwi01","russead02","baezja01","szczuma01","lackejo01","CHA","salech01","eatonad02","anderti01","cabreme01","abreujo02","frazito01","shuckja01","navardi01","sanchca01","salech01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",1517,"MIA","fernajo02","gordode01","pradoma01","yelicch01","stantmi03","ozunama01","realmjt01","dietrde01","hechaad01","fernajo02","SLN","wachami01","hazelje01","diazal02","piscost01","hollima01","adamsma01","gyorkje01","molinya01","wongko01","wachami01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",1518,"MIL","davieza01","elmorja01","gennesc01","perezhe01","cartech02","nieuwki01","maldoma01","broxtke01","florera02","davieza01","ARI","rayro02","bournmi01","gosseph01","segurje01","goldspa01","weeksri01","tomasya01","drurybr01","gosewtu01","rayro02",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520",1519,"NYN","degroja01","lagarju01","grandcu01","florewi01","walkene01","cabreas01","loneyja01","riverre01","deazaal01","degroja01","COL","anderty01","blackch02","lemahdj01","arenano01","gonzaca01","storytr01","dahlda01","descada01","wolteto01","anderty01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521",1520,"SFN","cuetojo01","spande01","paganan01","panikjo01","poseybu01","crawfbr01","beltbr01","willima08","gillaco01","cuetojo01","WAS","roarkta01","turnetr01","harpebr03","murphda08","ramoswi01","werthja01","rendoan01","zimmery01","espinda01","roarkta01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522",1521,"ANA","linceti01","escobyu01","calhoko01","troutmi01","pujolal01","navada01","simmoan01","choiji01","perezca02","petitgr01","BOS","porceri01","bettsmo01","pedrodu01","bogaexa01","ortizda01","ramirha01","bradlja02","hillaa01","hanigry01","holtbr01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",1522,"CLE","bauertr01","santaca01","kipnija01","lindofr01","napolmi01","ramirjo01","chiselo01","davisra01","naquity01","gimench01","OAK","graveke01","crispco01","lowrije01","reddijo01","daviskh01","vogtst01","butlebi03","alonsyo01","semiema01","healyry01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524",1523,"DET","boydma01","kinslia01","maybica01","cabremi01","martivi01","casteni01","uptonju01","collity01","saltaja01","iglesjo01","HOU","mchugco01","springe01","gonzama01","altuvjo01","correca01","gattiev01","rasmuco01","bregmal01","whitety01","marisja01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",1524,"MIN","nolasri01","doziebr01","grossro01","sanomi01","vargake01","keplema01","escobed01","rosared01","suzukku01","buxtoby01","CHA","quintjo01","eatonad02","anderti01","cabreme01","abreujo02","morneju01","navardi01","shuckja01","saladty01","sanchca01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",1525,"TBA","odorija01","forsylo01","millebr02","longoev01","dickeco01","pearcst01","kiermke01","souzast01","guyerbr01","mailelu01","NYA","novaiv01","gardnbr01","ellsbja01","beltrca01","mccanbr01","teixema01","gregodi01","castrst01","headlch01","refsnro01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",1526,"TEX","griffaj01","profaju01","mazarno01","desmoia01","beltrad01","odorro01","morelmi01","andruel01","gallojo01","chiriro01","KCA","volqued01","escobal02","cuthbch01","cainlo01","hosmeer01","moralke01","perezsa02","gordoal01","mondera02","dysonja01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528",1527,"TOR","estrama01","bautijo02","donaljo02","encared01","saundmi01","tulowtr01","martiru01","smoakju01","pillake01","barneda01","BAL","gausmke01","jonesad01","kimhy01","machama01","davisch02","trumbma01","wietema01","schoojo01","alvarpe01","hardyjj01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529",1528,"ATL","jenkity01","peterja01","beckhgo01","freemfr01","markani01","garciad01","inciaen01","pierzaj01","aybarer01","jenkity01","PHI","velasvi01","hernace02","herreod01","francma02","josepto01","altheaa01","ruppca01","ascheco01","galvifr01","velasvi01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",1529,"CHN","lestejo01","coghlch01","bryankr01","rizzoan01","zobribe01","russead02","heywaja01","baezja01","rossda01","lestejo01","SEA","iwakuhi01","omallsh01","gutiefr01","canoro01","cruzne02","seageky01","leeda02","martile01","iannech01","iwakuhi01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531",1530,"LAN","maedake01","utleych01","seageco01","turneju01","gonzaad01","kendrho01","grandya01","tolesan01","pederjo01","maedake01","ARI","godleza01","segurje01","bournmi01","goldspa01","lambja01","castiwe01","peralda01","tomasya01","owingch01","godleza01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",1531,"MIA","urenajo01","gordode01","pradoma01","suzukic01","stantmi03","ozunama01","dietrde01","realmjt01","rojasmi02","urenajo01","SLN","leakemi01","garcigr01","diazal02","hollima01","adamsma01","molinya01","hazelje01","phamth01","wongko01","leakemi01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",1532,"MIL","guerrju02","villajo01","elmorja01","lucrojo01","cartech02","perezhe01","gennesc01","broxtke01","nieuwki01","guerrju02","PIT","braulst01","jasojo01","polangr01","mccutan01","martest01","kangju01","cervefr01","harrijo05","mercejo03","braulst01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",1533,"NYN","matzst01","grandcu01","darnatr01","cespeyo01","loneyja01","walkene01","florewi01","cabreas01","confomi01","matzst01","COL","chatwty01","blackch02","lemahdj01","arenano01","gonzaca01","storytr01","reynoma01","dahlda01","hundlni01","chatwty01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",1534,"SDN","jacksed01","jankotr01","myerswi01","kempma01","dickeal01","schimry01","norride01","ramiral03","rosalad01","jacksed01","CIN","finnebr01","hamilbi02","cozarza01","vottojo01","bruceja01","duvalad01","phillbr01","suareeu01","barnhtu01","finnebr01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",1535,"SFN","samarje01","spande01","paganan01","panikjo01","crawfbr01","beltbr01","gillaco01","blancgr01","browntr01","samarje01","WAS","scherma01","reverbe01","harpebr03","murphda08","ramoswi01","werthja01","robincl01","rendoan01","difowi01","scherma01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",1536,"ANA","santihe01","escobyu01","troutmi01","pujolal01","marteje01","simmoan01","bandyje01","giavojo01","petitgr01","robinsh01","BOS","pomerdr01","bettsmo01","pedrodu01","bogaexa01","bradlja02","ramirha01","hillaa01","shawtr01","brentbr01","leonsa01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",1537,"CLE","tomlijo01","davisra01","kipnija01","lindofr01","napolmi01","santaca01","ramirjo01","uribeju01","almonab01","gimench01","OAK","overtdi01","lowrije01","smolija01","reddijo01","daviskh01","valenda01","alonsyo01","butlebi03","semiema01","maxwebr01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",1538,"DET","verlaju01","kinslia01","maybica01","cabremi01","martivi01","casteni01","uptonju01","collity01","mccanja02","iglesjo01","HOU","fiersmi01","springe01","tuckepr01","altuvjo01","correca01","rasmuco01","bregmal01","whitety01","castrja01","marisja01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",1539,"MIN","milonto01","grossro01","mauerjo01","keplema01","doziebr01","suzukku01","escobed01","polanjo01","santada01","buxtoby01","CHA","gonzami03","anderti01","saladty01","cabreme01","abreujo02","garciav01","morneju01","navardi01","sanchca01","shuckja01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",1540,"TBA","smylydr01","forsylo01","millebr02","longoev01","dickeco01","pearcst01","kiermke01","souzast01","beckhti01","casalcu01","NYA","eovalna01","gardnbr01","ellsbja01","beltrca01","rodrial01","teixema01","castrst01","gregodi01","headlch01","rominau01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",1541,"TEX","perezma02","profaju01","mazarno01","desmoia01","beltrad01","odorro01","morelmi01","andruel01","gallojo01","wilsobo02","KCA","kenneia01","escobal02","cuthbch01","cainlo01","hosmeer01","moralke01","perezsa02","gordoal01","orlanpa01","mondera02",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",1542,"TOR","happja01","bautijo02","donaljo02","encared01","saundmi01","tulowtr01","martiru01","uptonbj01","pillake01","travide01","BAL","gallayo01","jonesad01","schoojo01","machama01","davisch02","trumbma01","alvarpe01","wietema01","hardyjj01","reimono01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",1543,"ATL","teherju01","peterja01","beckhgo01","freemfr01","markani01","garciad01","inciaen01","aybarer01","reckean01","teherju01","PHI","hellije01","hernace02","herreod01","francma02","howarry01","altheaa01","ruppca01","ascheco01","galvifr01","hellije01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545",1544,"CHN","arrieja01","fowlede01","bryankr01","zobribe01","baezja01","russead02","heywaja01","contrwi01","montemi01","arrieja01","SEA","mileywa01","aokino01","martile01","canoro01","cruzne02","seageky01","lindad01","zuninmi01","omallsh01","mileywa01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",1545,"LAN","kazmisc01","utleych01","seageco01","turneju01","gonzaad01","kendrho01","grandya01","tolesan01","pederjo01","kazmisc01","ARI","shiplbr01","segurje01","drurybr01","goldspa01","weeksri01","castiwe01","tomasya01","lambja01","owingch01","shiplbr01",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",1546,"MIA","reaco01","gordode01","pradoma01","yelicch01","stantmi03","ozunama01","johnsch05","mathije01","hechaad01","reaco01","SLN","garcija02","garcigr01","gyorkje01","hollima01","adamsma01","molinya01","phamth01","wongko01","grichra01","garcija02",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",1547,"MIL","anderch01","villajo01","gennesc01","perezhe01","cartech02","nieuwki01","maldoma01","florera02","broxtke01","anderch01","PIT","taillja01","freesda01","polangr01","mccutan01","martest01","kangju01","cervefr01","harrijo05","mercejo03","taillja01",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
